Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-15 12:00:00,44.7,10.0,100.0,912418315.0
2024-01-15 18:00:00,44.7,10.0,100.0,919870988.0
2024-01-16 00:00:00,44.7,10.0,100.0,-1.0
2024-01-16 06:00:00,57.17,10.0,100.0,920810283.0
2024-01-16 12:00:00,44.7,10.0,100.0,-1.0
2024-01-16 18:00:00,44.7,10.0,100.0,-1.0
2024-01-17 00:00:00,44.7,10.0,100.0,-1.0
2024-01-17 06:00:00,44.7,10.0,100.0,-1.0
2024-01-17 12:00:00,44.7,10.0,100.0,-1.0
2024-01-17 18:00:00,36.29,10.0,100.0,921019354.0
2024-01-18 00:00:00,44.7,10.0,100.0,-1.0
2024-01-18 06:00:00,41.76,10.0,100.0,936695657.0
2024-01-18 12:00:00,44.7,10.0,100.0,-1.0
2024-01-18 18:00:00,44.7,10.0,100.0,-1.0
2024-01-19 00:00:00,44.7,10.0,100.0,-1.0
2024-01-19 06:00:00,44.7,10.0,100.0,-1.0
2024-01-19 12:00:00,56.82,8.0,3.0,905552769.0
2024-01-19 18:00:00,55.48,7.0,3.0,922380754.0
2024-01-20 00:00:00,44.7,10.0,100.0,-1.0
2024-01-20 06:00:00,44.7,10.0,100.0,-1.0
2024-01-20 12:00:00,56.06,10.0,100.0,922381907.0
2024-01-20 18:00:00,55.68,7.0,3.0,920547263.0
2024-01-21 00:00:00,44.7,10.0,100.0,-1.0
2024-01-21 06:00:00,44.7,10.0,100.0,-1.0
2024-01-21 12:00:00,44.7,10.0,100.0,-1.0
2024-01-21 18:00:00,44.7,10.0,100.0,-1.0
2024-01-22 00:00:00,44.7,10.0,100.0,-1.0
2024-01-22 06:00:00,44.7,10.0,100.0,-1.0
2024-01-22 12:00:00,44.7,10.0,100.0,-1.0
2024-01-22 18:00:00,44.7,10.0,100.0,-1.0
2024-01-23 00:00:00,44.7,10.0,100.0,-1.0
2024-01-23 06:00:00,44.7,10.0,100.0,920390391.0
